index,success,abs_start_detected,abs_start_fitted,samples_subtracted,alignment_correlation,integer_alignment_correlation,fractional_delay_samples,fitted_cfo_hz,global_gain,phr_gain,payload_gain,frame_suppression_db,clipped_component_count,fcs_pass,message
109,1,239028165,239028165,133042,0.99558594743623,0.976474059158456,0.25,-247.187506733937,2637.95395163356+1630.780499982i,0.831835899211843+0.0792022823822398i,0.833730556734493+0.131382367299367i,8.15191114306834,0,1,
110,1,241248890,241248890,133042,0.994665465208169,0.940055655270677,0.41,-145.099058584351,2980.36460689827-900.710781990792i,0.831345936421902+0.065176113865337i,0.840373664867589+0.0593523195881518i,8.1100073376642,0,1,
111,1,243451343,243451343,133042,0.995200373016825,0.967259791174661,-0.3,-153.673929811684,-2913.37503304221-1080.38287795955i,0.831148196080894+0.0662276773961236i,0.838290716855417+0.0833079621091044i,8.06942975372613,0,1,
112,1,245663679,245663679,133042,0.995509620767599,0.994529764324209,-0.0499999999999999,-210.368657197169,506.705466119612-3044.96111357471i,0.832009968736042+0.0715354075698391i,0.833885376480244+0.136765174318512i,8.27311478328101,0,1,
113,1,247877338,247877338,133042,0.994566627448907,0.942318788610223,0.4,-176.533657713261,-1250.77152699528+2853.49335654638i,0.833250822670245+0.0346422691002714i,0.83654700776197+0.101539752673848i,8.26735979134852,0,1,
114,1,250087654,250087654,133042,0.994784150766343,0.979328454636218,0.22,-191.658364400659,3091.10468823768+250.858908311437i,0.833034737809608+0.0699666434311549i,0.83790239696683+0.10660227842115i,8.26367621039032,0,1,
115,1,252299417,252299417,133042,0.994911772924636,0.966631764649967,0.3,-169.750590183635,-906.503147645479+2974.73769155001i,0.833359849680019+0.0472180580796088i,0.835821364982084+0.114286495253055i,8.36622584999524,0,1,
116,1,254510383,254510383,133042,0.995593027318935,0.995494852483911,0,-134.470890399761,1560.94120069701-2662.28390054261i,0.833980799297261+0.0497724556113428i,0.841560549000911+0.0712078659082142i,8.17441347769395,0,1,
117,1,256732656,256732656,133042,0.995356384075149,0.99424647251709,0.0699999999999999,-180.329095472554,2079.0583728237-2285.58508611824i,0.83503640015124+0.0524929348774342i,0.840755360449936+0.0863604110480518i,8.3339561200286,0,1,
118,1,258934879,258934879,133042,0.995228747667737,0.939154069480747,-0.42,-23.1572410944322,-569.859553858593-3064.25862096931i,0.832396189250863-0.00295539205589975i,0.842038308332272+0.0235127169021421i,8.09860243767197,0,1,
119,1,261145714,261145714,133042,0.994333896894026,0.952161315495263,0.36,-79.125676652143,2083.71841339788+2312.20482855867i,0.83393165038912+0.0359280059679599i,0.841307948687822+0.0424709500638407i,8.07581282053342,0,1,
120,1,263359031,263359031,133042,0.994212972138385,0.94668386004003,0.39,-105.629698331502,-3114.02920308702+12.297411348684i,0.832003010660059+0.0339215368703699i,0.833192235003128+0.119921707307886i,7.93348891251031,0,1,
121,1,265570180,265570180,133042,0.995204809983162,0.991778228787906,0.11,-119.879071937154,-2972.06708601046+854.583549498446i,0.835133122232185+0.0263459706330677i,0.842810721469863+0.04666269216036i,8.02659677781408,0,1,
122,1,267782947,267782947,133042,0.995122638160263,0.960619764207808,0.33,-21.8938242821874,-2966.26510533879-940.46992946611i,0.833943846373415+0.0263462204301403i,0.843687326064405-0.00584713199860636i,8.04193333737622,0,1,
