index,window_offset,abs_start_sample,abs_end_sample,time_start_ms,time_end_ms,detected_repetitions,sample_clock_error_ppm,cfo_hz,sfd_name,sfd_correlation,phr_secded_pass,psdu_length_bytes,fcs_received,fcs_calculated,fcs_pass,payload_hex
1142,691662560,691662372,691945459,938.127132,938.511093,145,0.000000,-2240.571681,"Decawave DW-8",0.032639,1,74,0x04DC,0x918C,0,"25C5C78886B5093CCA12CBC62A0398D14D2D95C818634DFB4D15916C389967569AA30F587D2AD98604A4D2CE31A667704CB396E754D60480A435ECFA049B645023507D82AB971810DC04"
1143,692044032,692046284,692277945,938.647846,938.962056,262,0.000000,-1679.187153,"Decawave DW-8",0.951464,1,12,0x41AB,0x41AB,1,"61882FF2F00200010000AB41"
1144,692447168,692447073,692764944,939.191451,939.622591,108,-0.000000,1043.116489,"Decawave DW-8",0.030440,1,114,0x41D1,0x82D4,0,"446A65209D20A67B152E3615C4C76A23120501B9A0E2179090A8632B5BD1378192B14B16CA08CE93602DD0A85D2F469191DDB16C91D9B2E9C675337A57BA8B2BE71531002925BFA1B18E925B11C96100B026022D85D68D4466C9107169DABC6A0F25CE9F15A411BBD3CEB8AC2E44C06CD141"
1145,693567136,693569388,693801049,940.713688,941.027898,262,0.000000,-1689.588753,"Decawave DW-8",0.950961,1,12,0x3C00,0x3C00,1,"618835F2F00200010000003C"
1146,693832096,693834348,694066009,941.073063,941.387273,262,0.000000,-1689.588710,"Decawave DW-8",0.950961,1,12,0x3C00,0x3C00,1,"618835F2F00200010000003C"
1147,694171552,694173804,694405465,941.533480,941.847690,262,0.000000,-1689.588794,"Decawave DW-8",0.950960,1,12,0x3C00,0x3C00,1,"618835F2F00200010000003C"
1148,694511008,694513260,694744921,941.993896,942.308107,262,0.000000,-1689.588739,"Decawave DW-8",0.950961,1,12,0x3C00,0x3C00,1,"618835F2F00200010000003C"
1149,695459488,695459082,695741411,943.276750,943.659683,129,0.000000,137.292400,"Decawave DW-8",0.026646,1,73,0x9E57,0x8582,0,"724133D6C000C0180291CCBE193931F923A1597999331174C74F047577BF4490172E4D7890DC458402172489C5ADDD381CE8BB64B49B60F40B2F2224930548824478054199B65D579E"
1150,696203456,696205708,696437369,944.289426,944.603636,262,0.000000,-1659.534242,"Decawave DW-8",0.950840,1,12,0x8DB2,0x8DB2,1,"61883AF2F00200010000B28D"
1151,696396608,696398860,696630521,944.551405,944.865616,262,0.000000,-1659.534211,"Decawave DW-8",0.950840,1,12,0x8DB2,0x8DB2,1,"61883AF2F00200010000B28D"
1152,696594880,696594493,696892693,944.816749,945.221209,129,8.721150,-3953.762242,"Decawave DW-8",0.017156,1,88,0xD643,0x8171,0,"53B5107ED3CF7D1037911E15831273D823425490B95093687B22B001B284053C848A1B08F7920044EE31A19BD3247869899C531C865D6AD27C485488B05E1D57145310E36252BD815EE1B09A376AEE3352A057294F0443D6"
1153,697270592,697270404,697500551,945.733512,946.045669,237,-0.000000,-1856.210752,"Decawave DW-8",0.047726,1,10,0xF867,0x8ABF,0,"5F6CB1E040699D0D67F8"
1154,698477280,698477092,698776062,947.370188,947.775692,142,0.000000,-2658.668524,"Decawave DW-8",0.030526,1,89,0xB8C4,0xB078,0,"00A9A179BAAAE9280F0AEC16FA4664DDA75DCC631A88CC14693848081FC3B5384218F5982847C80968F36228270EDCDB80E38C30A79EE578C565EE63FA63D754668BC4C4199A888DF533C8B4B5B3794181CCE664B3AC63C4B8"
1155,699244192,699246444,699478105,948.413688,948.727898,262,0.000000,-1704.649392,"Decawave DW-8",0.950880,1,12,0xA9C8,0xA9C8,1,"618843F2F00200010000C8A9"
1156,699828352,699830604,700062265,949.206006,949.520216,262,0.000000,-1668.371336,"Decawave DW-8",0.951013,1,12,0x35C6,0x35C6,1,"618844F2F00200010000C635"
1157,700362880,700362692,700612881,949.927696,950.267037,151,0.000000,-431.319915,"Decawave DW-8",0.040958,0,21,0x0000,0x0000,0,""
1158,700766752,700766672,701033130,950.475629,950.837036,117,0.000000,-3928.455837,"Decawave DW-8",0.036227,1,52,0x1863,0xEB12,0,"8931CEAA451AB39C65E20447357E2294C817A8AB48C2E22C300AD4648962BE0485A70FF04C0E6132CF2865F7898B1E55CC296318"
1159,701146016,701148268,701379929,950.993202,951.307412,262,0.000000,-1663.500048,"Decawave DW-8",0.951016,1,12,0x8F1B,0x8F1B,1,"618849F2F002000100001B8F"
1160,701860256,701862508,702094169,951.961952,952.276162,262,0.000000,-1663.500009,"Decawave DW-8",0.951016,1,12,0x8F1B,0x8F1B,1,"618849F2F002000100001B8F"
1161,702102176,702104428,702336089,952.290077,952.604287,262,0.000000,-1663.499989,"Decawave DW-8",0.951016,1,12,0x8F1B,0x8F1B,1,"618849F2F002000100001B8F"
1162,702490400,702492652,702724313,952.816640,953.130850,262,0.000000,-1663.430250,"Decawave DW-8",0.951117,1,12,0x05CB,0x05CB,1,"61884AF2F00200010000CB05"
1163,702976160,702975972,703227293,953.472184,953.813060,199,0.000000,-1397.803988,"Decawave DW-8",0.021118,1,38,0x2901,0x3067,0,"68ACFD687FAA3DE9166E166520922CB778C342BB041E025DCDA91C03321A71CE45C13AA40129"
1164,704921248,704923500,705155161,956.113688,956.427898,262,0.000000,-1685.069787,"Decawave DW-8",0.950330,1,12,0x730F,0x730F,1,"618852F2F002000100000F73"
1165,706813600,706813197,707076624,958.676754,959.034049,129,0.000000,-2419.088367,"Decawave DW-8",0.025505,1,48,0xBDD1,0x90B1,0,"83DC286894760AE95712867A9ECFEBD83CE702CFA8042946614514075758E95CA5E242B31D950E5D564DE7030776D1BD"
1166,707031296,707033548,707265209,958.975624,959.289834,262,0.000000,-1663.239282,"Decawave DW-8",0.950913,1,12,0x55DC,0x55DC,1,"618858F2F00200010000DC55"
1167,707517056,707519308,707750969,959.634478,959.948688,262,0.000000,-1663.239368,"Decawave DW-8",0.950912,1,12,0x55DC,0x55DC,1,"618858F2F00200010000DC55"
1168,707758976,707761228,707992889,959.962603,960.276813,262,0.000000,-1663.239275,"Decawave DW-8",0.950913,1,12,0x55DC,0x55DC,1,"618858F2F00200010000DC55"
1169,707951296,707950859,708271748,960.219807,960.655040,126,10.755545,-3401.222373,"Decawave DW-8",0.042341,1,118,0xC1BF,0x78A6,0,"CB5CC2B6339691182632D6747744421534D5A177DC3D0094F455DCE35E08186BD6D940CACA24071EFD0E12B1AA9D6D0B0E3F8C54D1C33144B4AA40BF4BF1DBA748343A2E257D5A6D6A3806F1D707260A2A5372DCC547CDE9E36D11C058546AA9490A328A63BFCAD77CA2A18A088A0C6C66C493DABFC1"
1170,708327488,708327079,708567804,960.730088,961.056592,129,0.000000,-2375.865645,"Decawave DW-8",0.032367,1,24,0x18BD,0x87F7,0,"83A777D1120DFD4AE3A2D7EDE42FBB20EA5B9E259DC4BD18"
1171,708535424,708537676,708769337,961.015728,961.329938,262,0.000000,-1692.824401,"Decawave DW-8",0.950568,1,12,0x5EB3,0x5EB3,1,"61885AF2F00200010000B35E"
1172,708923648,708925900,709157561,961.542291,961.856501,262,0.000000,-1679.772498,"Decawave DW-8",0.951542,1,12,0xDF0C,0xDF0C,1,"61885BF2F002000100000CDF"
1173,709693344,709695596,709927257,962.586258,962.900468,262,0.000000,-1674.624012,"Decawave DW-8",0.951238,1,12,0xC2BD,0xC2BD,1,"61885DF2F00200010000BDC2"
1174,710032800,710035052,710266713,963.046674,963.360885,262,0.000000,-1665.948946,"Decawave DW-8",0.950958,1,12,0x486D,0x486D,1,"61885EF2F002000100006D48"
1175,710240736,710240439,710522761,963.325248,963.708172,101,-0.000000,-379.328300,"Decawave DW-8",0.026466,1,73,0xB4AF,0xA8B5,0,"778749C38B8142B4D082F2B7E32054E990B1E9A6805A03151EAD9615367B691E88873A938122C5176D4A0E6900222EC0A5C957571512DBCE2F407465A5A99BC7162105A87C9125AFB4"
